time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
3719.990457	18.446276	17.196104	1.072701	54
3720.987112	20.742901	17.175892	1.207675	55
3722.007882	18.628401	17.197412	1.083210	56
3723.001154	21.918867	17.194983	1.274725	57
3724.025665	18.845104	17.215952	1.094630	58
3725.016061	22.180929	17.219330	1.288141	59
3726.041322	19.760994	17.195034	1.149227	60
3727.028967	22.417360	17.181087	1.304770	61
3728.055865	20.935652	17.174419	1.219002	62
3729.043196	22.351789	17.192101	1.300120	63
3730.072012	21.991350	17.210543	1.277784	64
3731.058303	21.621128	17.212343	1.256141	65
3732.086789	22.357527	17.193897	1.300318	66
3733.073300	20.812170	17.192017	1.210572	67
3734.102133	22.423685	17.210630	1.302897	68
3735.089021	20.328220	17.203835	1.181610	69
3736.116331	22.251106	17.192019	1.294270	70
3737.104231	19.735535	17.191128	1.148007	71
3738.132167	21.796476	17.152538	1.270744	72
3739.119783	19.239927	17.194313	1.118970	73
3740.148745	21.345518	17.153975	1.244348	74
3741.136072	18.767550	17.189486	1.091804	75
3742.164237	21.137205	17.199532	1.228941	76
3743.151112	18.697849	17.188019	1.087842	77
3744.179346	20.739241	17.194036	1.206188	78
3745.167783	18.183413	17.212090	1.056433	79
3746.195434	20.342487	17.179855	1.184090	80
3747.183226	18.116894	17.195087	1.053609	81
3748.210665	20.000385	17.184025	1.163894	82
3749.199178	18.043041	17.186296	1.049851	83
3750.239551	19.775730	17.188400	1.150528	84
3751.214679	18.485443	17.189125	1.075415	85
3752.241077	18.932877	17.184351	1.101751	86
3753.232236	18.615549	17.185978	1.083183	87
3754.269601	19.483149	17.171236	1.134639	88
3755.247585	18.963917	17.160038	1.105121	89
3756.270315	18.278910	17.167387	1.064746	90
3757.264689	19.002502	17.187828	1.105579	91
3758.285682	17.480385	17.186817	1.017081	92
3759.281559	18.956949	17.182558	1.103267	93
3760.299147	18.151226	17.199774	1.055318	94
3761.296758	19.104116	17.190937	1.111290	95
