time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
3980.114005	15.079568	17.214245	0.875994	28
3981.120085	14.298727	17.214951	0.830599	29
3982.133105	14.147217	17.213730	0.821857	30
3983.131797	15.251219	17.189577	0.887236	31
3984.150630	14.596625	17.151802	0.851026	32
3985.140865	15.499791	17.209917	0.900631	33
3986.167444	13.640879	17.144836	0.795626	34
3987.154644	13.627920	17.181030	0.793196	35
3988.184238	13.428493	17.195061	0.780951	36
3989.171049	12.841549	17.177877	0.747563	37
3990.197218	14.376590	17.173548	0.837136	38
3991.186714	13.767279	17.153326	0.802601	39
3992.212094	14.202993	17.213295	0.825118	40
3993.203150	13.679194	17.139275	0.798120	41
3994.226435	14.137372	17.177444	0.823020	42
3995.232415	15.528782	17.202286	0.902716	43
3996.241149	14.490956	17.185719	0.843198	44
3997.234065	14.916275	17.193213	0.867568	45
3998.255200	15.521350	17.182524	0.903322	46
3999.247558	14.656167	17.186785	0.852758	47
4000.270406	15.972307	17.191896	0.929060	48
4001.261954	14.563195	17.207434	0.846332	49
4002.286816	16.005299	17.204037	0.930322	50
4003.277744	14.210467	17.203033	0.826044	51
4004.304294	15.176311	17.205563	0.882058	52
4005.293776	13.718298	17.197565	0.797688	53
4006.319816	14.063725	17.190817	0.818095	54
4007.309639	13.575222	17.193075	0.789575	55
4008.332725	13.204998	17.183977	0.768448	56
4009.325281	14.229151	17.184423	0.828026	57
4010.342850	13.912075	17.182306	0.809675	58
4011.341582	15.049495	17.178001	0.876091	59
4012.353498	14.803893	17.183813	0.861502	60
4013.358736	15.280026	17.179718	0.889422	61
4014.367744	14.648382	17.200430	0.851629	62
4015.375106	13.853761	17.135925	0.808463	63
4016.385056	13.642694	17.192789	0.793513	64
4017.386285	12.880651	17.193190	0.749172	65
4018.401924	13.569307	17.180784	0.789796	66
4019.397463	13.262026	17.154366	0.773099	67
4020.419447	13.737105	17.197153	0.798801	68
4021.409794	13.922184	17.203531	0.809263	69
4022.448976	15.763271	17.193089	0.916838	70
4023.424559	13.831707	17.142679	0.806858	71
4024.449487	14.501400	17.128590	0.846620	72
4025.441016	14.083404	17.175611	0.819965	73
4026.463088	14.651074	17.136375	0.854969	74
4027.457125	14.211117	17.127539	0.829723	75
4028.475344	14.645567	17.197489	0.851611	76
4029.473618	14.575566	17.183826	0.848214	77
4030.488534	14.958570	17.195366	0.869919	78
4031.489849	14.894182	17.185209	0.866686	79
4032.502701	15.773938	17.166334	0.918888	80
4033.505578	15.406411	17.155684	0.898035	81
4034.518073	15.742512	17.194407	0.915560	82
4035.522131	15.277275	17.185511	0.888963	83
4036.532751	15.654197	17.134441	0.913610	84
4037.536240	16.005608	17.178936	0.931700	85
4038.547545	15.871945	17.181644	0.923773	86
4039.549581	15.976223	17.192392	0.929261	87
4040.561690	16.037138	17.143999	0.935438	88
4041.563143	15.687973	17.181664	0.913065	89
4042.577709	16.631359	17.203176	0.966761	90
4043.576234	15.919389	17.171919	0.927059	91
4044.592964	16.586655	17.178843	0.965528	92
4045.589324	16.319883	17.186039	0.949601	93
4046.609390	16.102442	17.179403	0.937311	94
4047.601933	15.706177	17.175325	0.914462	95
4048.625915	15.545064	17.193951	0.904101	96
4049.616087	15.190572	17.174370	0.884491	97
4050.641973	15.582306	17.170132	0.907524	98
4051.631758	15.647066	17.179766	0.910785	99
4052.655270	15.998507	17.184530	0.930983	100
4053.648180	16.072403	17.143496	0.937522	101
4054.665878	16.949619	17.186237	0.986232	102
4055.664867	16.279867	17.173817	0.947947	103
4056.677132	17.059395	17.161808	0.994033	104
4057.681970	15.547089	17.176289	0.905148	105
4058.691233	15.489553	17.174040	0.901917	106
4059.698410	14.364979	17.170019	0.836632	107
4060.707331	14.652061	17.162424	0.853729	108
4061.713406	14.460968	17.161573	0.842637	109
4062.725296	14.466007	17.195591	0.841263	110
4063.727045	15.339828	17.176905	0.893050	111
4064.755600	16.649965	17.188581	0.968664	112
4065.738764	15.346972	17.181902	0.893206	113
4066.759419	15.059395	17.117876	0.879747	114
4067.751136	15.977399	17.185013	0.929729	115
4068.788382	17.079643	17.188192	0.993685	116
4069.765221	16.137003	17.171274	0.939767	117
4070.790153	14.798150	17.173370	0.861692	118
4071.778739	15.425382	17.125244	0.900739	119
4072.804747	15.007500	17.191584	0.872956	120
4073.793891	15.511137	17.177961	0.902967	121
4074.820243	14.960714	17.171209	0.871267	122
4075.808703	14.941569	17.193626	0.869018	123
4076.834779	15.365430	17.133879	0.896787	124
4077.824061	15.018649	17.168682	0.874770	125
4078.848981	15.881190	17.166321	0.925137	126
4079.839792	15.402297	17.183716	0.896331	127
4080.862711	15.906184	17.166281	0.926595	128
4081.855293	15.596149	17.164537	0.908626	129
4082.889816	17.196804	17.162371	1.002006	130
4083.872115	15.403818	17.170654	0.897101	131
4084.889693	16.001856	17.194983	0.930612	132
4085.888352	15.707443	17.158936	0.915409	133
4086.903629	16.299444	17.124048	0.951845	134
4087.906400	15.851201	17.164743	0.923474	135
4088.918721	16.353159	17.167282	0.952577	136
4089.923556	15.947566	17.143728	0.930228	137
4090.933045	16.355968	17.157431	0.953288	138
