time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
2228.598272	2.303347	2.194696	1.049506	192
2229.622796	1.910079	2.185798	0.873859	193
2230.613166	2.300008	2.190655	1.049918	194
2231.636436	1.862708	2.205961	0.844397	195
2232.626626	2.201507	2.182981	1.008487	196
2233.649251	1.750295	2.173058	0.805452	197
2234.640919	2.130919	2.179858	0.977550	198
2235.659455	1.799232	2.194026	0.820059	199
2236.656634	2.189265	2.200446	0.994919	200
2237.667826	1.888716	2.174376	0.868624	201
2238.672329	2.160418	2.198103	0.982856	202
2239.677087	2.006369	2.200322	0.911852	203
2240.685455	2.231440	2.191396	1.018274	204
2241.689256	2.137542	2.177995	0.981426	205
2242.696965	2.297574	2.197269	1.045650	206
2243.707048	2.136023	2.201947	0.970061	207
2244.706713	2.232167	2.195942	1.016496	208
2245.723574	2.137253	2.201996	0.970598	209
2246.714429	2.247087	2.177611	1.031904	210
2247.741821	2.133206	2.186979	0.975412	211
2248.723845	2.353760	2.127709	1.106242	212
2249.755019	2.012401	2.140785	0.940029	213
2250.739466	2.460869	2.201528	1.117800	214
2251.763931	2.137409	2.179838	0.980536	215
2252.757208	2.437685	2.165926	1.125470	216
2253.773017	2.131999	2.167309	0.983708	217
2254.777531	2.478618	2.193297	1.130088	218
2255.786222	2.120178	2.204654	0.961683	219
2256.794528	2.340442	2.197094	1.065244	220
2257.798570	2.149315	2.208687	0.973119	221
2258.808796	2.355743	2.198708	1.071422	222
2259.811049	2.267824	2.195464	1.032959	223
2260.820530	2.308396	2.184948	1.056499	224
2261.824705	2.304439	2.213137	1.041254	225
2262.831373	2.354437	2.204161	1.068179	226
2263.839169	2.203218	2.141925	1.028616	227
2264.842397	2.431673	2.206365	1.102117	228
2265.850593	2.279126	2.211149	1.030743	229
2266.855257	2.286242	2.127883	1.074421	230
2267.863723	2.332290	2.206473	1.057022	231
2268.868636	2.207771	2.096436	1.053107	232
2269.875653	2.297400	2.114707	1.086391	233
2270.881273	2.398197	2.157751	1.111434	234
2271.887578	2.367699	2.209321	1.071686	235
2272.898322	2.351616	2.149219	1.094172	236
2273.898983	2.264535	2.162399	1.047233	237
2274.911922	2.417959	2.172470	1.113000	238
2275.913915	2.256405	2.204899	1.023360	239
2276.924669	2.346612	2.129775	1.101813	240
2277.929503	2.234760	2.201309	1.015196	241
2278.935347	2.424487	2.164749	1.119985	242
2279.946972	2.129364	2.159765	0.985924	243
2280.944613	2.598534	2.200951	1.180642	244
2281.965550	2.108868	2.186684	0.964414	245
2282.953399	2.485693	2.143342	1.159728	246
2283.981977	2.147180	2.197428	0.977133	247
2284.964724	2.560819	2.179504	1.174955	248
2286.003476	2.260480	2.201625	1.026733	249
2286.979779	2.496978	2.207536	1.131116	250
2288.006117	2.148006	2.184366	0.983355	251
2288.997722	2.401764	2.180772	1.101337	252
2290.015733	2.281419	2.200038	1.036991	253
2291.015466	2.390726	2.196277	1.088535	254
2292.024990	2.287342	2.206870	1.036464	255
2293.032019	2.377707	2.205029	1.078311	0
2294.035613	2.265463	2.152783	1.052342	1
2295.046752	2.475956	2.203736	1.123527	2
2296.048417	2.332213	2.194297	1.062852	3
2297.059373	2.461015	2.177176	1.130371	4
2298.060708	2.323297	2.200674	1.055720	5
2299.070860	2.469607	2.196791	1.124188	6
2300.076620	2.290516	2.204782	1.038885	7
2301.083046	2.497681	2.171131	1.150406	8
2302.089982	2.268322	2.188237	1.036598	9
2303.095861	2.552114	2.172729	1.174612	10
2304.103664	2.219836	2.202453	1.007893	11
2305.108602	2.515625	2.163768	1.162613	12
2306.116625	2.310127	2.210915	1.044873	13
2307.120616	2.563331	2.195575	1.167499	14
2308.137539	2.342710	2.186142	1.071618	15
2309.135313	2.550952	2.191032	1.164270	16
2310.142364	2.387991	2.208831	1.081111	17
2311.149605	2.534321	2.201485	1.151187	18
2312.163370	2.360291	2.183306	1.081063	19
2313.164064	2.431993	2.119728	1.147314	20
2314.166842	2.304554	2.203902	1.045670	21
2315.177738	2.494046	2.174280	1.147068	22
2316.180792	2.230297	2.105901	1.059070	23
2317.190851	2.537721	2.194980	1.156147	24
2318.193971	2.403341	2.185742	1.099554	25
2319.202293	2.520667	2.212563	1.139252	26
2320.209457	2.448513	2.209231	1.108310	27
2321.211907	2.506235	2.197005	1.140751	28
2322.225434	2.472365	2.203861	1.121833	29
2323.221282	2.640677	2.205992	1.197047	30
2324.242692	2.347560	2.129199	1.102555	31
2325.231818	2.645891	2.203531	1.200751	32
2326.257904	2.404361	2.210184	1.087855	33
2327.244543	2.635205	2.203588	1.195871	34
2328.273429	2.326234	2.194463	1.060047	35
2329.257842	2.644426	2.210921	1.196074	36
2330.285621	2.230068	2.124069	1.049904	37
2331.273573	2.578316	2.186012	1.179461	38
2332.295933	2.173111	2.122809	1.023696	39
2333.288769	2.583792	2.129856	1.213130	40
2334.305163	2.221755	2.128424	1.043850	41
2335.304484	2.640796	2.189060	1.206361	42
2336.314923	2.356767	2.122284	1.110487	43
2337.319334	2.677533	2.204525	1.214562	44
2338.334448	2.471151	2.193042	1.126814	45
2339.334459	2.612558	2.164695	1.206894	46
2340.339133	2.394465	2.189025	1.093850	47
2341.348081	2.549763	2.112483	1.206999	48
2342.351991	2.465520	2.192606	1.124470	49
2343.361490	2.666077	2.161948	1.233183	50
2344.365004	2.479228	2.187663	1.133277	51
2345.375237	2.653223	2.177367	1.218547	52
2346.378394	2.499057	2.169188	1.152071	53
2347.388001	2.657330	2.197396	1.209309	54
2348.391932	2.508877	2.207887	1.136325	55
2349.400554	2.585900	2.124066	1.217429	56
2350.406042	2.497802	2.199052	1.135854	57
2351.420264	2.789898	2.209653	1.262595	58
2352.419456	2.496631	2.200003	1.134831	59
2353.423656	2.697763	2.124743	1.269689	60
2354.434410	2.460172	2.204182	1.116138	61
2355.433409	2.682549	2.155268	1.244648	62
2356.449787	2.309477	2.095961	1.101870	63
2357.444327	2.750817	2.195000	1.253220	64
2358.464709	2.465822	2.207093	1.117226	65
2359.455091	2.783286	2.206293	1.261521	66
2360.480362	2.420232	2.197517	1.101348	67
2361.466823	2.762214	2.188056	1.262406	68
2362.495012	2.426673	2.168333	1.119142	69
2363.488551	2.834685	2.202160	1.287229	70
2364.507285	2.573267	2.203193	1.167972	71
2365.494514	2.813964	2.205815	1.275703	72
2366.517995	2.608679	2.189121	1.191656	73
2367.510235	2.822390	2.209956	1.277125	74
2368.535572	2.790704	2.206977	1.264492	75
2369.525506	2.775546	2.195392	1.264260	76
2370.537133	2.757328	2.205053	1.250459	77
2371.540645	2.773649	2.199334	1.261132	78
2372.548319	2.585461	2.137215	1.209734	79
2373.555342	2.746669	2.198010	1.249616	80
2374.567735	2.750191	2.208705	1.245160	81
2375.570388	2.736942	2.204713	1.241405	82
2376.572986	2.650957	2.199286	1.205371	83
2377.583737	2.680987	2.179767	1.229942	84
2378.586603	2.652529	2.202326	1.204422	85
2379.597569	2.674625	2.196398	1.217733	86
2380.599964	2.642735	2.208429	1.196658	87
2381.611222	2.677649	2.176538	1.230234	88
2382.613892	2.488732	2.147986	1.158635	89
2383.624377	2.709378	2.186901	1.238912	90
2384.627182	2.532592	2.132343	1.187704	91
2385.646148	2.823149	2.190879	1.288592	92
2386.649307	2.672876	2.199860	1.215021	93
2387.651845	2.717335	2.190310	1.240617	94
2388.654784	2.669870	2.203993	1.211379	95
2389.665156	2.692095	2.206135	1.220277	96
2390.669259	2.554319	2.161232	1.181881	97
2391.677976	2.615534	2.190083	1.194263	98
2392.683026	2.617592	2.221407	1.178349	99
2393.690995	2.680002	2.213390	1.210813	100
2394.705917	2.609759	2.199369	1.186594	101
2395.701978	2.660600	2.199841	1.209452	102
2396.712528	2.508384	2.200548	1.139891	103
2397.712760	2.618806	2.193079	1.194123	104
2398.728199	2.523789	2.206883	1.143599	105
2399.722061	2.786857	2.199703	1.266925	106
2400.742559	2.576838	2.198454	1.172114	107
2401.732817	2.808793	2.182962	1.286688	108
2402.758149	2.522161	2.177190	1.158448	109
2403.744066	2.845454	2.195067	1.296295	110
2404.772452	2.586756	2.181892	1.185556	111
2405.757295	2.849042	2.192585	1.299398	112
2406.786586	2.518987	2.201035	1.144456	113
2407.771665	2.845650	2.166837	1.313274	114
2408.797917	2.489988	2.198729	1.132467	115
2409.785923	2.830425	2.187038	1.294182	116
2410.809813	2.491835	2.209031	1.128021	117
2411.801006	2.709235	2.138499	1.266886	118
2412.821406	2.493473	2.180379	1.143596	119
2413.815617	2.826706	2.206661	1.280988	120
2414.832258	2.533383	2.205107	1.148871	121
2415.830257	2.720417	2.130820	1.276700	122
2416.843708	2.454881	2.122921	1.156369	123
2417.844135	2.764862	2.183382	1.266321	124
2418.855588	2.630709	2.211265	1.189685	125
2419.858095	2.840823	2.198705	1.292043	126
2420.868426	2.698109	2.211952	1.219786	127
2421.870946	2.903782	2.186503	1.328048	128
2422.888970	2.740715	2.185519	1.254034	129
2423.884298	2.922472	2.209381	1.322756	130
2424.902548	2.689363	2.168221	1.240355	131
2425.895934	2.962833	2.215206	1.337498	132
2426.907821	2.718239	2.200817	1.235105	133
2427.908139	2.931493	2.206228	1.328735	134
2428.922448	2.602033	2.129833	1.221707	135
2429.919142	2.857877	2.108386	1.355481	136
2430.936678	2.723807	2.184593	1.246826	137
2431.930911	2.965715	2.209550	1.342225	138
2432.951975	2.651123	2.147086	1.234754	139
2433.941563	2.847558	2.145674	1.327116	140
2434.966194	2.600191	2.175698	1.195107	141
2435.953376	2.948252	2.192591	1.344643	142
2436.981206	2.581690	2.178200	1.185240	143
2437.966163	2.956931	2.203577	1.341878	144
2438.994599	2.609013	2.211134	1.179943	145
2439.987455	3.023649	2.198349	1.375418	146
2441.007521	2.650462	2.192928	1.208641	147
2441.993485	2.903803	2.207422	1.315473	148
2443.019638	2.755025	2.212385	1.245274	149
2444.008079	2.930113	2.190439	1.337683	150
2445.030675	2.686213	2.122326	1.265693	151
2446.023073	2.982913	2.207060	1.351532	152
2447.041223	2.784698	2.181350	1.276594	153
2448.037885	2.935328	2.201577	1.333284	154
2449.059851	2.924598	2.198372	1.330347	155
2450.052693	2.980158	2.200784	1.354134	156
2451.063171	2.862502	2.210427	1.295000	157
2452.066549	2.872065	2.149721	1.336018	158
2453.082624	2.896379	2.207713	1.311936	159
2454.080520	2.841614	2.174715	1.306660	160
2455.087781	2.808662	2.208448	1.271781	161
2456.094413	2.835430	2.205945	1.285359	162
2457.099849	2.759015	2.149389	1.283628	163
2458.108834	2.777033	2.192416	1.266654	164
2459.113667	2.764280	2.192218	1.260951	165
2460.121619	2.841864	2.211102	1.285271	166
2461.126910	2.692864	2.189269	1.230029	167
2462.135124	2.868355	2.205362	1.300628	168
2463.148316	2.773272	2.203458	1.258600	169
2464.148036	2.837370	2.204310	1.287192	170
2465.154520	2.752868	2.207798	1.246884	171
2466.160912	2.811665	2.206780	1.274103	172
2467.168265	2.688064	2.179296	1.233455	173
2468.172865	2.726469	2.190418	1.244725	174
2469.183196	2.723393	2.202355	1.236582	175
2470.184887	2.705666	2.139260	1.264768	176
2471.197951	2.699264	2.182374	1.236848	177
2472.196652	2.820693	2.206420	1.278403	178
2473.220976	2.761903	2.217849	1.245307	179
2474.207113	2.754933	2.208352	1.247506	180
2475.227492	2.659577	2.207451	1.204818	181
2476.218489	2.832647	2.185631	1.296032	182
2477.250626	2.675302	2.162887	1.236912	183
2478.229244	2.888047	2.209485	1.307114	184
2479.256103	2.628956	2.197868	1.196139	185
2480.241694	2.902148	2.195614	1.321793	186
2481.271019	2.620332	2.181079	1.201392	187
2482.253613	2.951851	2.203008	1.339919	188
2483.284269	2.554087	2.118478	1.205624	189
2484.267328	2.837029	2.125757	1.334598	190
2485.296696	2.596710	2.145024	1.210574	191
2486.289654	3.010682	2.193856	1.372324	192
2487.308949	2.649525	2.210262	1.198738	193
2488.296298	2.925526	2.198342	1.330787	194
2489.320843	2.548961	2.125387	1.199293	195
2490.310078	2.834322	2.125658	1.333386	196
2491.332353	2.707660	2.207047	1.226825	197
2492.324381	2.896648	2.205919	1.313125	198
2493.344709	2.693945	2.213577	1.217010	199
2494.338059	2.955422	2.209332	1.337700	200
2495.356373	2.660169	2.198945	1.209748	201
2496.351611	2.926714	2.190477	1.336108	202
2497.369484	2.685184	2.163934	1.240881	203
2498.365101	2.984674	2.175922	1.371682	204
2499.382280	2.708485	2.128956	1.272213	205
2500.377414	2.977594	2.213648	1.345108	206
2501.395628	2.727757	2.183627	1.249186	207
2502.390241	2.937688	2.207233	1.330937	208
2503.408995	2.716375	2.169994	1.251789	209
2504.402967	2.987411	2.204199	1.355327	210
2505.423312	2.670850	2.209170	1.208983	211
2506.414218	3.002106	2.201989	1.363361	212
2507.438319	2.682100	2.212157	1.212437	213
2508.425374	2.967446	2.196729	1.350847	214
2509.452038	2.612312	2.138907	1.221330	215
2510.436915	2.955773	2.197503	1.345060	216
2511.466428	2.680398	2.206332	1.214866	217
