time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
1801.747755	4.858471	5.938033	0.818195	53
1802.753162	6.075941	5.942754	1.022412	54
1803.759035	4.541020	5.956708	0.762337	55
1804.755913	6.078244	5.939493	1.023361	56
1805.777564	4.001008	5.942181	0.673323	57
1806.763067	6.236835	5.955891	1.047171	58
1807.793053	4.528432	5.928354	0.763860	59
1808.782174	5.863469	5.937167	0.987587	60
1809.798547	4.618298	5.951798	0.775950	61
1810.810281	5.023721	5.948745	0.844501	62
1811.809085	4.324825	5.909611	0.731829	63
1812.832783	4.377470	5.938787	0.737098	64
1813.819252	4.522954	5.917739	0.764304	65
1814.844947	4.770714	5.963502	0.799985	66
1815.833109	4.169023	5.950337	0.700636	67
1816.847980	5.245720	5.939284	0.883224	68
1817.861842	4.229304	5.902950	0.716473	69
1818.860180	5.609614	5.962966	0.940742	70
1819.885585	4.549678	5.897709	0.771431	71
1820.870041	5.497191	5.953103	0.923416	72
1821.902125	4.702879	5.942347	0.791418	73
1822.883187	5.471289	5.956110	0.918601	74
1823.922641	4.945388	5.927191	0.834356	75
1824.903835	5.727029	5.944761	0.963374	76
1825.919898	5.225420	5.946710	0.878708	77
1826.919377	5.548485	5.955187	0.931706	78
1827.928494	4.965780	5.927164	0.837800	79
1828.937998	5.227053	5.898261	0.886202	80
1829.942129	5.139080	5.954439	0.863067	81
1830.958273	5.561727	5.944655	0.935584	82
1831.957146	5.416984	5.895855	0.918778	83
1832.970526	5.766294	5.910980	0.975522	84
1833.967899	5.766092	5.930680	0.972248	85
1834.981063	5.942685	5.918552	1.004077	86
1835.979370	5.550963	5.935818	0.935164	87
1836.993724	5.756572	5.930628	0.970651	88
1838.004177	5.400815	5.940684	0.909123	89
1839.007499	5.553852	5.934968	0.935785	90
1840.011293	5.406936	5.939845	0.910282	91
1841.027152	5.454856	5.943080	0.917850	92
1842.027117	5.343412	5.940340	0.899513	93
1843.022830	5.628977	5.946614	0.946585	94
1844.040842	5.085454	5.949465	0.854775	95
1845.033376	6.179525	5.928622	1.042321	96
1846.057087	4.945647	5.957177	0.830200	97
1847.049048	6.505881	5.910093	1.100809	98
1848.072202	5.042482	5.930084	0.850322	99
1849.065671	6.833139	5.938291	1.150691	100
1850.086532	4.987614	5.939517	0.839734	101
1851.082661	6.418666	5.939779	1.080624	102
1852.095054	4.927295	5.955768	0.827315	103
1853.105060	5.540630	5.895373	0.939827	104
1854.100061	4.855537	5.957257	0.815063	105
1855.122149	5.361812	5.924212	0.905068	106
1856.123048	5.286470	5.949492	0.888558	107
1857.137031	5.292445	5.958215	0.888260	108
1858.135999	5.290528	5.946639	0.889667	109
1859.150083	5.645029	5.950124	0.948725	110
1860.159166	5.624816	5.941497	0.946700	111
1861.160344	5.950990	5.966353	0.997425	112
1862.180231	5.224010	5.934259	0.880314	113
1863.168233	5.649876	5.931789	0.952474	114
1864.197992	5.121933	5.936911	0.862727	115
1865.178623	5.719535	5.941060	0.962713	116
1866.210696	4.947071	5.891371	0.839715	117
